timestamp,price,amount0_eth,amount1_usdc,volume,volatility,volume_ma,tick_change,time_diff,liquidity_impact,price_change,tick,liquidity
2025-02-05 03:44:23,2.7341149531414997e-09,0.029246663172950722,-80.0,0.029246663172950722,0.0005373401836669294,0.06406057161214937,10,124.0,0.8943080656457363,0.0009728374379701745,-197185,32703119088871385
2025-02-05 03:44:53,2.7348146886829572e-09,0.08001743160768965,-218.914308,0.08001743160768965,0.0005458665792797505,0.06434936199796543,3,30.0,2.446782870778798,0.00025592762317967207,-197182,32703119088871385
2025-02-05 03:44:55,2.7354540414613766e-09,0.07308598901993196,-200.0,0.07308598901993196,0.0005459943071911571,0.0647832164655168,2,2.0,2.234769625534587,0.0002337828522952864,-197180,32704037223724493
2025-02-05 03:44:55,2.736093454531735e-09,0.07306890838884865,-200.0,0.07306890838884865,0.0005461156681109518,0.06537338939368499,2,0.0,2.234247346558249,0.0002337502515732047,-197178,32704037223724493
2025-02-05 03:44:55,2.736732942324843e-09,0.0730518335021461,-200.0,0.0730518335021461,0.0005214190146998782,0.06564888062295478,3,0.0,2.233725243229362,0.0002337229351755929,-197175,32704037223724493
2025-02-05 03:45:51,2.735566319840733e-09,0.000365651008960646,-1.000763,0.000365651008960646,0.0005170203455977112,0.06583339895797624,-5,56.0,0.011180607655845982,-0.00042628291057107275,-197180,32704037223724493
2025-02-05 03:46:13,2.7345767728387418e-09,-0.11322456182254259,309.522456,0.11322456182254259,0.0005185901046716779,0.06583337535532881,-3,22.0,3.462194585013514,-0.00036173387382868724,-197183,32703119088871385
2025-02-05 03:46:23,2.734436922950489e-09,-0.016,43.730233,0.016,0.0005152417911654732,0.06610704727026684,-1,10.0,0.48924996898674034,-5.114132820911724e-05,-197184,32703119088871385
2025-02-05 03:48:21,2.732658890587272e-09,-0.026,71.016556,0.026,0.000509923807996719,0.06399479866180685,-6,118.0,0.7948913584785825,-0.000650237110351233,-197190,32708872379445476
2025-02-05 03:48:25,2.7324424238098654e-09,-0.03166808494374773,86.49235,0.03166808494374773,0.0005087068641146181,0.06191099159847857,-1,4.0,0.974474473246978,-7.921470848488787e-05,-197191,32497603388448677
2025-02-05 03:48:25,2.7327198672497925e-09,0.006980938685660995,-19.086281,0.006980938685660995,0.0005053291032333946,0.0598856309128684,1,0.0,0.21342645520387535,0.00010153679269120677,-197190,32708872379445476
2025-02-05 03:48:31,2.7307991155430846e-09,-0.08422241082551596,229.910609,0.08422241082551596,0.00047955997376663716,0.05922331618210272,-7,6.0,2.5916499078037534,-0.000702871790748499,-197197,32497603388448677
2025-02-05 03:48:31,2.7315385708802867e-09,-0.05198135723649152,141.929946,0.05198135723649152,0.0004791405219100056,0.05680972358621064,3,0.0,1.5995443299356769,0.0002707834981318551,-197194,32497603388448677
2025-02-05 03:48:37,2.730288856627838e-09,-0.058137369597296686,158.66727,0.058137369597296686,0.00047806302909206776,0.05505740978951429,-5,6.0,1.788974063790861,-0.00045751294372015815,-197199,32497603388448677
2025-02-05 03:49:47,2.7298299282438655e-09,-0.017494265715353455,47.733833,0.017494265715353455,0.0004804824361732571,0.055605780845835104,-2,70.0,0.5383246375174859,-0.00016808785006705316,-197201,32497612957172531
2025-02-05 03:52:09,2.729799473717529e-09,-0.05451832870696887,148.762725,0.05451832870696887,0.00047970690365119596,0.05577704361472055,0,142.0,1.6776097592972994,-1.1156199154221153e-05,-197201,32497622528021638
2025-02-05 03:52:11,2.729133873469312e-09,-0.02139507400439975,58.362832,0.02139507400439975,0.0004743999016088101,0.055261297630871946,-2,2.0,0.6583581302278798,-0.0002438275245582841,-197203,32497622528021638
2025-02-05 03:52:11,2.7293215174560598e-09,-0.05448636899187351,148.649477,0.05448636899187351,0.0004747353138662071,0.0543010357663529,1,0.0,1.6766263115060707,6.875587473816232e-05,-197202,32497622528021638
2025-02-05 03:52:53,2.724147948817985e-09,-0.03932371289322697,107.076809,0.03932371289322697,0.0004731047928011752,0.054299235126196395,-19,42.0,1.2100489154035627,-0.001895551185518396,-197221,32497622528021638
2025-02-05 03:53:25,2.722958648181743e-09,-0.03909506470149204,106.407693,0.03909506470149204,0.0005105130845924011,0.05408147524070648,-5,32.0,1.2030134260031655,-0.00043657710909497085,-197226,32497612957969732
2025-02-05 03:53:33,2.7227401530539563e-09,-0.025,68.037199,0.025,0.0005108823877819935,0.053926095209349774,-1,8.0,0.769296100991554,-8.024180900901049e-05,-197227,32497239967519965
2025-02-05 03:54:01,2.722746572531241e-09,0.000734185978494536,-2.0,0.000734185978494536,0.000510942951234167,0.05356547088404447,0,28.0,0.022592256426340614,2.357726747291502e-06,-197227,32497239967519965
2025-02-05 03:54:07,2.7226499921505365e-09,-0.011051553241284429,30.075,0.011051553241284429,0.0005109326618065682,0.05356912875467883,0,6.0,0.34007667273682723,-3.547167469751377e-05,-197227,32497239967519965
2025-02-05 03:56:27,2.7249629109637556e-09,0.18345103540554203,-500.0,0.18345103540554203,0.0004948576131830769,0.0536796037663485,9,140.0,5.6451266504138795,0.0008495101536691468,-197218,32497239967519965
2025-02-05 03:56:41,2.7230575075050167e-09,-0.088,239.543078,0.088,0.000501169637004786,0.05320341396215543,-7,14.0,2.7079222754902696,-0.0006992401441768706,-197225,32497239967519965
2025-02-05 03:58:13,2.722640755069363e-09,-0.026065866677227097,70.935474,0.026065866677227097,0.0005014922338830087,0.053555584803464944,-2,92.0,0.802094784150259,-0.00015304577097804728,-197227,32497239967519965
2025-02-05 03:58:13,2.722187193553875e-09,-0.025917163183746227,70.519026,0.025917163183746227,0.0005003914346637722,0.05330340930035721,-2,0.0,0.7975189034407127,-0.00016658882176927466,-197229,32497239967519965
2025-02-05 03:58:13,2.7224136360082547e-09,-0.025991355411387633,70.72679,0.025991355411387633,0.0005003963853688957,0.05304991584509307,1,0.0,0.7998019350986493,8.318401280995375e-05,-197228,32497239967519965
2025-02-05 03:58:31,2.7222203762525932e-09,0.003796183833665222,-10.339156,0.003796183833665222,0.0004992197422151567,0.052797079781170424,-1,18.0,0.116815576875433,-7.098838806316857e-05,-197229,32497239967519965
2025-02-05 04:01:13,2.7212072907769187e-09,-0.11220336828635043,305.234054,0.11220336828635043,0.0004988311874497934,0.05232246104243866,-3,162.0,3.7350317849412185,-0.0003721541005688659,-197232,30040806811531933
2025-02-05 04:01:19,2.7206519564895933e-09,-0.0588,159.910665,0.0588,0.0005000085273042869,0.052917357133268235,-2,6.0,1.9573375764804064,-0.0002040764366638449,-197234,30040806811531933
2025-02-05 04:01:23,2.719419304329389e-09,-0.000368829057475593,1.0025,0.000368829057475593,0.0005001244497713848,0.053415252462861454,-5,4.0,0.012277601590048126,-0.0004530723443929891,-197239,30040806811531933
2025-02-05 04:01:29,2.7193655165172894e-09,-0.0057,15.492786,0.0057,0.0005016771701398855,0.053126116668801494,0,6.0,0.18974190792412104,-1.9779153591410073e-05,-197239,30040806811531933
2025-02-05 04:01:47,2.717655606135942e-09,-0.1789995374597933,486.369259,0.1789995374597933,0.0005014900575409878,0.05289032016274321,-6,18.0,6.058382940726278,-0.0006287901979198884,-197245,29545761502876353
